,telegeram_channel_id,telegram_channel_name,telegeram_channel_type,message_id,message_type,text,created_at,update_at,hashtags,emojis,symbols,links,mentions
1178,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14040,message,"የሚሸጥ ቆንጆ ቤት G+2 ለመኖሪያ አመቺ ቦታ ሰፈር አያት አከባቢ ስፋት 150 ካሬ ሜትር ዋጋ 35,000,000 ሚሊየን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-03T06:07:47,2023-11-04T15:17:37,[],♦️       👉     👉     👉   ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1179,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14042,message,"የሚሸጥ የ40/60 ኮንዶሚኔየም ሱቅ 1ኛ ፎቅ ላይ:: ሰፈር አያት ባሻሌ ስፋት 77 ካሬ ሜትር ጫራታ የአሸነፈሁበት ዋጋ በካሬ 35,000 ብር 50% > 1,350,000 ብር ተከፍሎል ለእጅ 2,150,000 ሚሊየን ብር 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-03T17:34:06,2023-11-03T17:40:12,[],♦️       👉     👉    👉       👉      👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1180,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14048,message,"አስቸኳይ የሚሸጥ ቆንጆ ቤት G+3 ቲ/ላይ ለመኖሪያ አመቺ ቦታ ሰፈር አቃቂ ቃሊት አከባቢ ስፋት 94 ካሬ ሜትር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 18,500,000 ሚሊየን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-05T05:53:06,2023-11-06T11:44:37,[],♦️         👉     👉     👉      👉   ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1181,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14049,message,"የሚሸጥ ፊኒሽንግ ላይ ያለዉ ቆንጆ ቤት G+4 ለመኖሪያ አመቺ ቦታ የለማ መንደር ዉስጥ ሰፈር ሳሚት 72 ስፋት 72 ካሬ ሜትር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 16,000,000 ሚሊየን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-05T06:44:12,2023-11-05T06:45:02,[],♦️             👉    👉     👉      👉   ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1183,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14051,message,"በአስቸኳይ የሚሸጥ ኮኒዶሚነየም ባለ 2መኝታ ቤት 4ኛ ፎቅ ላይ ቤቱ G7 ነዉ የዉስጥ ፊኒሽንግ ይቀራል እዳ የለበትም ካርታ አለዉ ስፋት 8137 ካሬ ሰፈር ኮዬ ፈጬ ዋጋ 2,300,000 ሚሊየን ድርደር አለዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-07T09:06:54,2023-11-10T19:20:33,[],♦️            👉    👉      👉     👉      👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1184,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14052,message,"የሚሸጥ G+1 ቤት ቲ/ላይ ለመኖሪያ አመቺ ቦታ ሰፈር አያት አከባቢ ስፋት 150 ካሬ ሜትር አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 18,000,000 ሚሊየን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-07T12:13:09,2023-11-14T23:43:13,[],♦️        👉    👉     👉      👉   ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1185,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14054,message,"የሚሸጥ ሆቴል መሃል ከተማ ቦሌ አድራሻ አዲስ አበባ ዉስጥ የቦታዉ ስፋት 1000 ካሬ ሜትር ሕንፃዎቹ 800 ካሬ ላይ አረፉ G +4 እና G+3 ግንባታ ጎን ለጎን ባለ 2 ቴራዢ ያለዉ 42 መኝታ ቤቶች ከመታጠቢያ ቤት እና 32 ኢንች ጋር 1 ሊፍት ያለዉ 1 ዋና ወጥ ቤት 1 የመሰብሰቢያ አዳራሽ 1 የመኪና ማቆሚያ ወለል በመሬት ወለል ላይ 1 ሰፊ የምሽት ክለብ 2 ስፓ 1 ስፖርት ባር 1 ሰፊ ላውንጅ ባር 1 ቆንጆ ምግብ ቤት የከርሰ ምድር ውሃ ስር የራሱ ነው በተጨማሪም በጄነሬተር ቆሟል የልብስ ማጠቢያ በአስፈላጊ መሳሪያዎች ወርሃዊ ገቢ በአማካይ 3 ሚሊየን ብር 50 ሚሊየን ብር በባንክ አለበት > የመሸጫ ዋጋ 250,000,000 ሚሊየን ብር በሆቴሉ ውስጥ ካሉት እቃዎች ጋር። 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-08T05:35:23,2023-11-08T11:31:02,[],♦️      👉     👉       👉        👉             👉           👉     👉      👉     👉      👉         👉    👉     👉      👉      👉        👉    👉       👉        👉        👉           ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,------------------,[],[]
1195,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14065,message,"የሚሸጥ ባለ 3መኝታ ቤት አፓርታማ ፊኒሸንግ የቀረዉ ደረጃ 1ኛ ፎቅ ላይ ሰፈር አያት አከባቢ ስፋት 118 ካሬ ሜትር እና 17 ካሬ ሱቅ አለዉ 3 መኝታ 2 መታጠቢያ ቤት 1 ኪቺን ቤት 1 ሰፊ ሳሎን ዋጋ 7,500,000 ድርድር አለዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-09T06:32:10,2023-11-14T22:18:00,[],👉        👉      👉    👉          👉    👉    👉    👉    👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1196,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14066,message,"የሚሸጥ ኮኒዶሚነየም ባለ 2መኝታ ቤት 1ኛ ፎቅ ላይ ስፋት 82 ካሬ ሜትር ሰፈር አራብሳ እዳ 700,000 ሺህ ብር አለበት ከና እዳዉ ዋጋ 5000,000 ሚሊየን ነዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-09T09:02:48,2023-11-10T16:52:38,[],♦️         👉      👉    👉      👉       ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1198,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14068,message,"የሚሸጥ ቤት G+2 ግራዉንድ ያለቀለት ሌላዉ ፊኒሺንግ ይቀራል ሰፈር አያት ስፋት 150 ካሬ ሜትር ዋጋ 28,000,000 ሚሊየን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-09T17:15:46,2023-11-10T06:27:33,[],♦️        👉      👉     👉    ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1200,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14070,message,የሚሸጥ ባጣም ቆንጆ G+2 ቤት ለመኖሪያ አመቺ ቦታ ከዋና አስፓልት 30ሜትር ቲ/ለይ ሰፈር ሰሚት 72 ስፋት 72 ካሬ ሜትር ዋጋ 185 ሚሊየን ይባላል ልማት የለማ ሰፋር ነዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2023-11-10T05:50:46,2023-11-10T07:00:41,[],♦️           👉    👉     👉    👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1203,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14074,message,የሚሸጥ ባለ 3መኝታ አፓርታማ ኖህ ሪል እስቴት 24 ሳኣት ጥበቃ ያለው ስፋት 116 ካሬ ሜትር ሰፈር አያት ኖህ ሪል እስቴት አባሰደር አከባቢ ዋጋ 11 ሚሊየን ድርድር አለዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2023-11-10T12:54:56,2024-01-07T05:20:48,[],♦️        👉      👉     👉        🔹     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1207,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14088,message,"የሚሸጥ ቆንጆ ቦታ ለመኖሪያ ቤት የሚሆን ሁለት መንገድ ያለዉ ቲ/ላይ ነዉ ቦታዉ የሊማት ታነሽ መልሶ ማልማት የ2010 ካሪታ 450 ካሬ ለሁለት የተከፋፈለው ሙሉ ዶክመንት የተሞላለት ነዉ ሰፈር አያት ባሻሌ 40/60 አካባቢ ስፋት 225 ካሬ ሜትር ዋጋ 13,000,000 ሚሊየን 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-10T18:19:34,2023-11-30T20:36:25,[],♦️            👉                 👉     👉    👉    ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1211,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14096,message,"የሚሸጥ መኪና ሲኖ ሞዴል 2016 / ኢት 83 ዋጋ 4,200,000 ሚሊየን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-10T20:40:59,2023-11-10T22:13:36,[],♦️   👉      👉      ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,***,[],[]
1216,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14103,message,"የሚሸጥ ፊኒሽንግ ላይ ያለዉ ቤት ቤ+ጂ+2 ሰፈር አያት አካባቢ ስፋት 250 ካሬ ሜትር ዋጋ 38,000,000 ሚሊየን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-11T12:36:04,2023-11-11T13:05:15,[],♦️      👉   👉    👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1218,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14105,message,የሚሸጥ በዘመናዊ የተሰራ B+G+7 አፓርትመንት ቤት ባለ 3መኝታ አባዋራ አለዉ አንዱ ባለ 3መኝታ ካሬ ሜትር ነው ሰፈር ሰሚት አከባቢ ስፋት 500 ካሬ ሜትር ዋጋው 450 ሚሊየን የራሱ ሊፍት የተገጠመለት የራሱ ትራንስፎርመርና ከርሳ ምድር ጄኔሬተር ያለ,2023-11-12T05:04:18,2023-11-14T17:21:23,"['#17', '#220']",♦️            👉         👉    👉       👉   👉    👉       👉 ,,[],[]
1220,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14112,message,በአስቸኳይ የሚሸጥ ለ G+7 የወጣለት አፓርትመንት ሊፍት ያለዉ ሰፈር አያት አየር መንገድ ስፋት 400 ካሬ ሜትር ቤቱ ያረፈበት 300 ካሬ ላይ አሁኑኑ ገዝተው ትርፋማ ይሁኑ ዋጋ 36 ሚሊየን ይባላል ልማት የለማ ሰፋር ነዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2023-11-14T18:30:04,2023-11-14T21:42:03,[],♦️        👉    👉     👉       👉      👉     👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1222,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14115,message,"ለሽያጭ የቀረበ G+2 መኖሪያ ቤት G+1 ሰርቪስ ያለው አሁኑኑ ገዝተው ትርፋማ ይሁኑ ሰፈር ሰሚት አከባቢ በጣም ጥሩ የመኖሪያ ሰፈር ውስጥ ስፋት 300 ካሬ ሜትር 200 ካሬ ሜትር ላይ ያረፈ 9 መኝታ 8 መታጠቢያ 23 ሚሊየን ብር ባንክ ያለበት ባንኩ ወደገዢው መተላለፍ ይችላል ዋጋ 49,000,000 ሚሊየን ብር 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-15T15:24:46,2023-11-16T15:53:19,[],♦️        👉      👉   👉      👉     👉      👉   👉   👉         👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1223,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14117,message,የሚሸጥ የቆየ ቤት ዋና አስፓልት ዳር ሰፈር ሾላ ፊት ለፊት ስፋት በይዞታ 252 ካሬ ሜትር / በካርታ 206 ካሬ ሜትር ዋጋ 40 ሚሊየን በትንሹ ድርድር አለዉ 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>,2023-11-17T12:22:59,2023-12-08T19:57:54,[],♦️    👉    👉       👉           👉       ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
1228,1276529415,ዳዊት ፈጣን የድለላ ስራ,public_supergroup,14124,message,"የሚሸጥ ቆንጆ ቤት G+3 ለመኖሪያ ቤት አመቺ የሆነ ኮምፓዉንድ ዉስጥ 24 ሰአት ጥባቃ ያለዉ ሰፈር አያት ሲፋት 354 ካሬ ሜትር ዋጋ 70,000,000 ሚሊየን ይባላል 2% ኮምሽን ለስራችን እናስከፍላለን ‍ ዉድ ደንበኞቻችን ስለመረጣቹን እናመሰግናለን! ምን ይፈልጋሉ ቤት፣ቦታ፣ህንፃ፣መጋዘን የተለዩ የቢዝነስ ቤቶችና ቦታዎች መግዘት ወይም መሸጥ ይፈልጋሉ :: ለበለጠ መረጃ ይደዉሉ> Odeeffannoo dabalataaf bilbilaa>",2023-11-18T16:55:01,2023-11-29T08:37:02,[],♦️              👉     👉    👉     ❗️      🧍♂     ✍              ☎️    ☎️         👇       👇 📞,,[],[]
